label,raw
5,"iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAA70lEQVR4nGNgGPQgoJKBgYGBm4GBgYEFTYotbDony30vMckj6RjaTI78+/fv3/9//67YY5o569+/f//+/Z6dK4xhLN9KF4Zn2T8Zvh7G1Kbw7N+/5ezYnalx69+/f98DscoJnvn378mef8vYsEmW/PtXzyV68Z8XQogJzvr3Kbbz2+tDDPrYLWVgYGDw/ndMBE2IWxzGWvIvGV19xkooQ/vrPW6EMCQQgoyknjEwuDHLF3Je/YOu8/afOtsJz//9+/fvnSuGM27+g4C/z40x3dj679+/f893Z9uhCjMyMDAwMLBn8bza9u0tVs8NJgAA5R5dZ73ZHGEAAAAASUVORK5CYII="
3,"iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAA7klEQVR4nGNgGLwgfeG/f//+//uXBBdhgbP6cxn/MzBAELqkQQwjw6rn4hHYTQ0WFmaVPPX3799ErNIyza/+/v27lgubXMnzv3///r3Ng02u9Pvfv3///r2GTc4HIvf3kSsWSadPf48EBh35+/e7HzZjrXgYGHgO/f3bhN03DAwMrq+wa4Xa/fdvBk5Jjb9/D8HYTBAqukIKSR5N/a2/d03FYTpfoRv27u/f+3Ms2BmEG/7+vYNu1fS/f//+/bth2r2/f38noEtqP/gNCaG/f6ZgcWbynJ9///798ygNIcSIJK0c4bz31Wxs/qMuAAAzc3FPEern2wAAAABJRU5ErkJggg=="
5,"iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAtUlEQVR4nGNgGBmAEasop6Y9A8ObxSwoghwW6rbMnAbMbKIM7y/PRtPR/////3//nu7fWGyCbpjaxJevfDnZ2VnQJRgYpHa8+v/PG4fTZvz79//fC1nsknoBQlwpv1bh0MrAwMAw95kxNmEBBgYGBgb5T7FY5JbmMTAwMDDYvubHInng90IOZgbuWTelsUiqvv7373L1jO81WJ1iu+3fv3//VnAiiyECnttOneHrmvdYdQ4JAACUkDWTKiUZLAAAAABJRU5ErkJggg=="
0,"iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAzUlEQVR4nGNgGHDAfmamFE7J5j9/HuKSE3/1589uXJKb/2yU4cUhx/v/79+//lzYJbv+Xqv69jcXu+TDv7kMKX+vC2OX/KjPwPD3jwU2ucl/rzEwMPw7zY7NORf/FDKg6GRCSMZpQxlGWCSNGBjOMTAwwEhUSV5GxoMMDLyMv3/BRFgQkv//MzAwMKT8P4tNJwSEI7HRJesMGeZg8QlDzt99DLpP/17DJsdg+afb7eGfx2pYJXlXP/n75083kggjElu/n0Hyv9sTrDrpBgASZkRKEe5FtQAAAABJRU5ErkJggg=="
0,"iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAABCklEQVR4nM3RrUtDURgG8LcMN2TIFg7+EcIFw7JBi2UszTbDTWJQkLl40XQR47Y2WF8wGNSgYBFm0HCTgmVhX2W4cTE8DzN4v869N8ve9D783nMO5xyRVajc5pXzdZAmGePiGQQ+N1LwGAAIoJSg87exj6MYqZcfcGgfKks9ArpVSc47f/09qVnNAaanXrjTV5ou0d+RVDQXYC/vp8oMZ5E9XcDKBrELqCDkHdIKR5vk63qQ6kAvXFcjZuVwlOgH54npEm2J4rXfFm4W4HRLwz2v258AuC1GL7nkpYjIWv1pSTL2rMSgYRi7DwDxcZLVsTzw/gJ835Z4NXxsFRImmZL9PbePlErSf9cvi3uVqmXGFacAAAAASUVORK5CYII="
6,"iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAABBklEQVR4nGNgoAOwDjhyXhGHnPPTf/8uaWCXc/n676UvD3Y51xf/fnnhMPPA23///s4XwK7v7b9///79WxGFTbL3HwR8SBHDkJPa8w8GHhjDBJmgtJI9AwPD338MDAwMcj5M6Fp7//37N6UWojcDTScE9DBM+sPAwNAVC+GyQIVt8xgYGBh+cP02s2Bg4NFD1cnIzMDAwPD/x99GBgYGBhcVTGPF+BkYDjRfY2DQl0Sxze7fv3///rkxMDAwmP37988WRZK759e/f/8eTFdRUTnz7997EzS/3P2HAN2ormVg+PCdE8r6nnoCPRQYfF9DtL3ygYkwIsna8zd+6mVg+HAIQ99gAQCruXgSVqO5EQAAAABJRU5ErkJggg=="
4,"iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAABEElEQVR4nM3QMUgCUQDG8S8t0loKypairQspKBpaXarJQKicpammosGlOWmuRhcbKmgwiOZGOaEIyoKWcEhuTCXM+lfDKfgO3Rr6pj/343G8J/3r7S00qz/ktUjtcaCRRxceC5e46XVzt3orydeC1R/lP9yMBT0HgzZvc25ufXFu4jak3IqWOBs3LFElF5AkDV7hjBm2VODJcvMA5g3z29Q25JtcC2jGJj9r4DrUM5lTWNYJxYhhow6NTcQrHBsXGXpwpXK3Gr3nucc4mAKgnJ5SqMzrtHnFb+By05KGc7BjmpLJxT6/JOudzxWf2m7kGrLtSYpDwfvizYWLOImuDhiDfeNDd0vXD9Mvnf74l/sFdF91kpVsqSsAAAAASUVORK5CYII="
3,"iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAA7UlEQVR4nGNgoD9gRDDZj5i8WsvAwLB9x28sCrPe/f379+/fvxOwGsPhNfPmzXt//3bgtIjzxN8LPBAmE4bk93cM779DmCzoclJpRgy//2Izkkug/dXfv4ctMGXkmpbd+fv377f5uhhS1ltf/P3740ejpgqmtpJvf/8eSsDhgd1///6dIYBDMuDh379/f+3Uxy6rELPq79+/z9ZbYZdm1Fz89O/fHw2cOAznL7zz968HDkkGzgKcknIu2/7+fSEB50PDlo01gSOah1+EgeGn8wt0PT1/oWCLOJIoVOdxE26jpZ9XvWe4/B+Xc+gEAPkAZPbYNyOOAAAAAElFTkSuQmCC"
8,"iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAABFElEQVR4nGNgGNSAO3zZ3xMHpmhzY5EzOffn758/f/688cCQEjv36Q9E8u8lYQYGBgYGFoTkQj0GhmdFDAwMEeZa9utQNer+/fNntgQDAwMDQ8afVQwMDAwMTHBJnXuMjNcYGRgYuMOzGK+i2yl75M+fbVBX6WO4iP3hnz97X3z68+eFPhOGJEMqxLWz3bB4M+Dcnz9//3zxZceUErr09+/fv///OiKE4P60TNL+z3CC3eg/FiO5l/35e7KMnfPEHy9MyUV//jSIMjBI3/pjgSm5588FBgYGBru/f7DYych4mIGBJc+PafcJTMn///3fXUlzZPgw5zumsZuhsZWFxbHQwLmUik2OgcXl9ZvJXXxY5agNADMceW+haOltAAAAAElFTkSuQmCC"
3,"iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAyklEQVR4nGNgGEqAEUL5rGN9ek7y0POVnz9gUXTi758/f/7++XM9FYukzw2I5J/XMhjGMjAIhDNsLZAMZ/hqdxGXE479fYTEY0KRs1f5/x+XPptXf/6k4JAz/vjnz3Qccvkf//09xIssgmTnT9b//39mGePQ2vn3z58/34/mcWGT5NXofvLn758/m3A52Hjz379/N+CS5Vr9589DXJIMlghJJgxJI5zaGBgEbvz9iy3aIA768+cxDrlZ3/7+eaCNQ9J638duXHKkAABxdliKwSQ0dgAAAABJRU5ErkJggg=="
7,"iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAA20lEQVR4nN3RP0tCcRTG8UdtcHFKEGu9Uza1SY6GIEGvoSVajGyIcBOhNyGILyBwcG5yEcRE2q9QkxDmnym933QIl3t/5w30jOfz+z1wONI/zN3qd9u8cFtqDPD9KKmcDeMpBAEsfd8POmH0lgyvmjMAPo/C+spQOrntAuScKCWO35lk/kbx8BsWB+pPoz9rkpR8oXcY2eW6fiZJl3Dv2FSSlB4wTVrYgJJB8fY6eE4Y+ABvVmd1DZ5h5xu+bmJu8yb8FK3SJ8hbVphTMTqVGjGPHGOf7Acty5zZAbVSW1KiwBoiAAAAAElFTkSuQmCC"
1,"iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAXElEQVR4nGNgGNQg8IAdbsmDf6Yic5nwGYQquRufUt0/H9XxGMsjhkfn3wPkOYgUSVRw6O9/HZw6//9/+g2PsRvvUcVB6JLT8UlewSfZi9uSg3+U8em8i1sn1QAA1sQWyfAleVkAAAAASUVORK5CYII="
4,"iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAABB0lEQVR4nM2QMUtCYRSGDyqkwx1ukkOD5JDLpb0fkEOTEG0tCv4AoW40itMNWhoiGoyWpKkpEAS3pi5uTUGuYUpepBLifbstH3IMvq2hd3q+83A453wi/zjJQ/pJm6wCo2VdSCjeFjl7M5ytuwuNAYENw24AXzsvIoKUeZwDx8otXTG+n08nP1aU3AOuC4ZzRFRWzgmBXcOrfaKmJ54ALZEt1ztt74TgkaNc7h2Y3vQ+XyNiCtyldeMDScYkOXwkaapm93wsIt+zJwl77Xhyu3C/FEu1Trm0KbI2ABpiSYu4yFhc8MWXdYsrDtU3/Uq+C0wKFtkEnvctLjsGKrZNnUscJGzyD/MD5AxygHoSTYwAAAAASUVORK5CYII="
3,"iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAA+ElEQVR4nGNgGEDAadC65d+/A1XcGDLMWhPv//379/PTf3/viKBLit77+/fzzUJzhvR3f89iaOXNKbdhYGBgYKj++9YAp9XCz/56wDksaJJfLn86iVNnzd8luKT0b7+7x4PgIowNkWIwDuD9/ztp40M0LUKnPv3++/fv339///69IYsmqfzp06dPXW4MDAyxX//dkcfpJNGTf2+K4pQVv/HXFMJiwpR8eZkhHackwzwYA5tkDE4bGRiiP/21grDggeBmd2UFAwODhZZ4FdeDO6jKdb///fbs2bPnn//+/XtPnQFV59snSuziDAx/uhk2XP/7A4+ltAYAWxpfsRXaZhUAAAAASUVORK5CYII="
9,"iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAA20lEQVR4nNWQoQ7CQBBEFyRYsKBPo6kFSy2+lg9A8hGgqW01miBXYNpaLE1wJaidBQGEuysVSEbd5WV2Z4fofxUWUOjqK4orCAQS11CQQnFlZkXR8Vh/C0E2I6LJGYkHU2huns/dHS5bIlsPXjMYYmw2tTIWUNe5kfwdYglB5qTRMiQiou4ohYJ7Nhzj/NySCgQSuXkUEZGZ7hUKLY0LISfmCgKZCxbelVy9PEYRkK9ZLshWAwprGz8alupX91EuiVV622GBaR1vTcbI7cbbyGP77469Xw6Nzp/0AHhEflJOhy9SAAAAAElFTkSuQmCC"
2,"iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAA2ElEQVR4nGNgoD3gL5j//993MWxSasee//377+/fEEwp5dmf//49XmxxEIsky4m/tyeF8DIwNH+TwdTJI8TFwMDAwPvgM243Of1FkmTCkH6IWzKfYQ1OU6P/3eHEJcd95V8+To2T/+3BKZfy868FLjmWvX834Db07zmsgc7AwMAw9/snD1xy1V+++TEwMDBwCGcXFnKjykl9/ObHwMAg3nrx79+/f9NR5Nhu/P067dyXL9///v1798hSLRTJqL8Q8HB9rKog3PlQ+jXDil8Mr7cz7Mfpl8EAALAtVgHHU7JrAAAAAElFTkSuQmCC"
2,"iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAA/0lEQVR4nGNgoAvwfrNfHYcUx6w///7d08AuGfbv/eIH/2Zilyx4K8SQ8P+3BVbJgxsZHD79+9cB5TKhSJ5k4J/D84DBGKvkM+8jSoeq4VwWVHOZtN/m/0DwUOT2MCxRvYjgouq8KvD5P0M0Dsn/nxgYGPQZ1mL1CgMDA4P/91+oOgWqfqx69g4iEsW+CFV1wr9//x7MU2dkYGAwefvaDEVO5MW/f//+/fs3W5NB4+a/ClSNsv9OScRuePnv35fnX/79+9SNJnmMkYFBaj5E/79iFEnuK/+aXVwKHv/79+/fv0vVDKggGqLlx1pZWVkuDM9VfPj379/uGJyeHyQAAIMgbUo7sq+eAAAAAElFTkSuQmCC"
0,"iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAABDklEQVR4nM3QO0sDQRiF4YNZhaAkBLSxEGwlaKGFjGIhKNjZWOjWFjbaSHpBxCb+CiGFWO2Wdmm1EYKkUfC2oCjeIKz6okWS3Z1savFU3+FhZj5G+gfJuqWfutvXjQr+CcB7TpLkWLaxPiE9V3T0ljo2svcFAfXR4S533kO4Y4BqivxayJmrwWv4KGVsW3iESkbS1D6Qt2zpFYrZ5o4HcJi0+QAq2VaZfMBL2GII4/E7ly3skSRtOvoOadvakD6Tm/KyHJWCZy/kcxoXQ+M2F9exGtPteWD7xv4ElwgLcxCYJBYvKDenXg+CGVnxCcvGGLN1RaNq1IlRdtWZ/pUnAO6O804KJRc4X53tIn+cX4giglT5NvhiAAAAAElFTkSuQmCC"
3,"iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAABAUlEQVR4nGNgGMyAU23q01f/t2hikZJqPP7379+/f/8+LMaUDP/79+/fPz/+/v17FyrChJB0+Hd1XWYwR9oFuAgLko3nzRgYGBjmyhpgcw4fAwMDA4PQ5b83sMhKGBpyGBqe+ftKF1Nu2oO/f0///fv3bxGmXPJPiEf+9sDdgXCtFUzszh9MSQYGBgaGBUEnGELgPEY4y1efYffNj//ZnvLrYXMtBLT/1cYpx3AfXXKpM4zFnv93M5o77t0VhDDYZv/9G4hm1Ka/u7kZGIwz9lz/+3c3H5pk6t+/v37+/P3379+/O9nRHcHyEBo6uwv4MZ2oueXv3xsTfVSZcfuCegAAd35rsjYT2KIAAAAASUVORK5CYII="
6,"iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAArElEQVR4nGNgoA9o+v8uEpeczNVLGva4JHv+9uM0VObicpxyvM/+4rSQwePvJU5ccoJvP4fi1Bj+dxFOOZZ97zhwSpb/XYFb44F7KjglRf/+ePfuXR12yQl/Xx469PFbMFbJx3/rGBjUZh5CiDAhS+9lYLilzIBN0kLoy0cGBgdbrJI//925wsBQxnIFu52XhTWW/J3HhF3y792/f+exYvdK6LK/36pxh99gAACJoTyhgITtqgAAAABJRU5ErkJggg=="
6,"iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAA/klEQVR4nM3QvUtCcRTG8acIHXRxqKD3IekfaIq2CGoJmyNqi7LWoKmIlgoElyDaXMI1XJxEhDCI+w/kEIGbSxnSle+hhoy49/pbo2c7fM4LHOkvEqucXVnVgUcGlH6qwWjDy44DRyQ/1+y/NetbJ+u4ONGiu+ewSQ8eHKZT8FIOO/yAjBLHzfrBcNgWurAxcPIGUAjZ2JP5tVT508zMbDaIi3CrO4zGfg52g1iEzbU2ne10PA/rAYuXeVx9hXNN56GWlCQN9XBqSZX5hO5LK9fjUv09MJnmOwZQSAZPbv1i6zJkGm30sH2zHP3PXBGgfhF5jiRp5hkvE+tL/yZf3JGFLtkE3cUAAAAASUVORK5CYII="
7,"iVBORw0KGgoAAAANSUhEUgAAABwAAAAcCAAAAABXZoBIAAAAvUlEQVR4nGNgGDaAEcaQlWZgYFC/yRCXsPRT4ydkJcyZl17+g4A/X//9mwwVZmFgYGBgSJvK8HM/w+1DAcKXN55oKRREMVw5wUkexuY59c8Ppyuk/n3RwyXHuQqPRvd//0RgbCZ0SQGGune4NLKdei2E09Sif6twyjEd/WuAU7Lm3w5kpaiSKgyXcWpkuf/LDqek4799OOUYzv7LQXEeMoednWEPTkkdLQZ1nKZO/teNohiFc/f/+n+4HYQGAGGSPAFSmN8nAAAAAElFTkSuQmCC"
